119.865, 129.483, 5.745, 33.300 False
119.576, 129.483, 5.786, 33.350 False
119.286, 129.483, 5.804, 33.400 False
118.996, 129.483, 5.794, 33.450 False
118.707, 129.483, 5.771, 33.500 False
118.420, 129.483, 5.736, 33.550 False
118.135, 129.483, 5.700, 33.600 False
117.852, 129.483, 5.658, 33.650 False
117.570, 129.483, 5.618, 33.700 False
117.291, 129.483, 5.575, 33.750 False
117.014, 129.483, 5.533, 33.800 False
116.739, 129.483, 5.488, 33.850 False
116.467, 129.483, 5.437, 33.900 False
116.197, 129.483, 5.368, 33.950 False
115.931, 129.483, 5.303, 34.000 False
115.669, 129.483, 5.235, 34.050 False
115.410, 129.483, 5.166, 34.100 False
115.154, 129.483, 5.084, 34.150 False
114.903, 129.483, 5.003, 34.200 False
114.656, 129.483, 4.923, 34.250 False
114.413, 129.483, 4.840, 34.300 False
114.174, 129.483, 4.753, 34.350 False
113.939, 129.483, 4.676, 34.400 False
113.707, 129.483, 4.610, 34.450 False
113.479, 129.483, 4.535, 34.500 False
113.255, 129.483, 4.450, 34.550 False
113.036, 129.484, 4.364, 34.600 False
112.821, 129.484, 4.277, 34.650 False
112.610, 129.484, 4.192, 34.700 False
112.403, 129.484, 4.107, 34.750 False
112.201, 129.484, 4.011, 34.800 False
112.004, 129.484, 3.899, 34.850 False
111.813, 129.484, 3.801, 34.900 False
111.626, 129.485, 3.715, 34.950 False
111.443, 129.485, 3.634, 35.000 False
111.264, 129.485, 3.554, 35.050 False
111.089, 129.485, 3.475, 35.100 False
110.917, 129.485, 3.395, 35.150 False
110.751, 129.485, 3.302, 35.200 False
110.589, 129.488, 3.197, 35.250 False
110.432, 129.488, 3.109, 35.300 False
110.279, 129.489, 3.034, 35.350 False
110.130, 129.489, 2.947, 35.400 False
109.986, 129.489, 2.849, 35.450 False
109.847, 129.490, 2.764, 35.500 False
109.711, 129.490, 2.690, 35.550 False
109.579, 129.490, 2.605, 35.600 False
109.452, 129.490, 2.510, 35.650 False
109.330, 129.490, 2.414, 35.700 False
109.213, 129.490, 2.320, 35.750 False
109.100, 129.490, 2.226, 35.800 False
108.992, 129.490, 2.131, 35.850 False
108.888, 129.490, 2.035, 35.900 False
108.790, 129.490, 1.940, 35.950 False
108.695, 129.491, 1.875, 36.000 False
108.604, 129.491, 1.799, 36.050 False
108.516, 129.491, 1.719, 36.100 False
108.433, 129.491, 1.637, 36.150 False
108.355, 129.491, 1.522, 36.200 False
108.281, 129.491, 1.465, 36.250 False
108.210, 129.491, 1.402, 36.300 False
108.142, 129.491, 1.336, 36.350 False
108.077, 129.491, 1.271, 36.400 False
108.015, 129.491, 1.207, 36.450 False
107.957, 129.491, 1.144, 36.500 False
107.902, 129.491, 1.084, 36.550 False
107.849, 129.491, 1.027, 36.600 False
107.799, 129.491, 0.972, 36.650 False
107.753, 129.489, 0.918, 36.700 False
107.708, 129.489, 0.869, 36.750 False
107.666, 129.489, 0.822, 36.800 False
107.626, 129.489, 0.778, 36.850 False
107.589, 129.489, 0.736, 36.900 False
107.553, 129.489, 0.696, 36.950 False
107.520, 129.489, 0.658, 37.000 False
107.488, 129.489, 0.622, 37.050 False
107.458, 129.489, 0.588, 37.100 False
107.429, 129.489, 0.556, 37.150 False
107.402, 129.489, 0.526, 37.200 False
107.377, 129.489, 0.498, 37.250 False
107.353, 129.489, 0.471, 37.300 False
107.330, 129.489, 0.445, 37.350 False
107.308, 129.489, 0.421, 37.400 False
107.288, 129.489, 0.398, 37.450 False
107.269, 129.489, 0.376, 37.500 False
107.250, 129.489, 0.356, 37.550 False
107.233, 129.489, 0.337, 37.600 False
107.217, 129.489, 0.318, 37.650 False
107.202, 129.489, 0.301, 37.700 False
107.187, 129.489, 0.285, 37.750 False
107.173, 129.489, 0.269, 37.800 False
107.160, 129.489, 0.255, 37.850 False
107.148, 129.489, 0.241, 37.900 False
107.136, 129.489, 0.228, 37.950 False
107.125, 129.489, 0.215, 38.000 False
107.115, 129.489, 0.204, 38.050 False
107.105, 129.489, 0.193, 38.100 False
107.096, 129.489, 0.182, 38.150 False
107.087, 129.489, 0.172, 38.200 False
107.078, 129.489, 0.163, 38.250 False
107.070, 129.489, 0.154, 38.300 False
107.063, 129.489, 0.146, 38.350 False
107.056, 129.489, 0.138, 38.400 False
107.049, 129.489, 0.130, 38.450 False
107.043, 129.489, 0.123, 38.500 False
107.037, 129.489, 0.116, 38.550 False
107.031, 129.489, 0.110, 38.600 False
107.026, 129.489, 0.104, 38.650 False
107.021, 129.490, 0.097, 38.700 False
107.016, 129.490, 0.092, 38.750 False
107.012, 129.490, 0.087, 38.800 False
107.008, 129.490, 0.083, 38.850 False
107.004, 129.490, 0.078, 38.900 False
107.000, 129.490, 0.074, 38.950 False
106.996, 129.490, 0.070, 39.000 False
106.993, 129.490, 0.066, 39.050 False
106.992, 129.490, 0.003, 39.100 False
106.990, 129.490, 0.020, 39.150 False
106.989, 129.490, 0.032, 39.200 False
106.987, 129.490, 0.039, 39.250 False
106.985, 129.490, 0.043, 39.300 False
106.982, 129.490, 0.044, 39.350 False
106.980, 129.490, 0.044, 39.400 False
106.978, 129.490, 0.044, 39.450 False
106.976, 129.490, 0.042, 39.500 False
106.974, 129.490, 0.041, 39.550 False
106.972, 129.490, 0.039, 39.600 False
106.970, 129.490, 0.037, 39.650 False
106.968, 129.489, 0.035, 39.700 False
106.966, 129.489, 0.034, 39.750 False
106.965, 129.489, 0.032, 39.800 False
106.963, 129.489, 0.030, 39.850 False
106.962, 129.489, 0.029, 39.900 False
106.960, 129.489, 0.027, 39.950 False
106.959, 129.489, 0.026, 40.000 False
106.958, 129.489, 0.024, 40.050 False
106.957, 129.489, 0.023, 40.100 False
106.955, 129.489, 0.022, 40.150 False
106.956, 129.489, 0.001, 40.200 False
106.956, 129.489, -0.005, 40.250 False
106.956, 129.489, 0.002, 40.300 False
106.956, 129.489, -0.006, 40.350 False
106.956, 129.489, 0.002, 40.400 False
106.956, 129.489, -0.005, 40.450 False
106.956, 129.489, 0.004, 40.500 False
106.956, 129.489, -0.002, 40.550 False
106.956, 129.489, 0.003, 40.600 False
106.956, 129.489, -0.001, 40.650 False
106.956, 129.489, 0.011, 40.700 False
106.955, 129.489, 0.007, 40.750 False
106.954, 129.489, 0.020, 40.800 False
106.953, 129.490, 0.017, 40.850 False
106.952, 129.490, 0.042, 40.900 False
106.948, 129.491, 0.085, 40.950 False
106.941, 129.493, 0.129, 41.000 False
106.933, 129.496, 0.204, 41.050 False
106.920, 129.502, 0.268, 41.100 False
106.906, 129.510, 0.291, 41.150 False
106.892, 129.521, 0.288, 41.200 False
106.878, 129.531, 0.279, 41.250 False
106.862, 129.542, 0.353, 41.300 False
106.841, 129.556, 0.442, 41.350 False
106.818, 129.571, 0.497, 41.400 False
106.789, 129.585, 0.604, 41.450 False
106.760, 129.600, 0.615, 41.500 False
106.727, 129.613, 0.713, 41.550 False
106.690, 129.628, 0.773, 41.600 False
106.649, 129.642, 0.856, 41.650 False
106.606, 129.656, 0.875, 41.700 False
106.563, 129.668, 0.908, 41.750 False
106.518, 129.681, 0.936, 41.800 False
106.470, 129.693, 1.004, 41.850 False
106.419, 129.704, 1.069, 41.900 False
106.363, 129.712, 1.133, 41.950 False
106.306, 129.722, 1.186, 42.000 False
106.245, 129.731, 1.247, 42.050 False
106.182, 129.741, 1.303, 42.100 False
106.115, 129.751, 1.361, 42.150 False
106.046, 129.762, 1.415, 42.200 False
105.974, 129.772, 1.473, 42.250 False
105.900, 129.784, 1.526, 42.300 False
105.822, 129.794, 1.581, 42.350 False
105.742, 129.805, 1.633, 42.400 False
105.660, 129.816, 1.686, 42.450 False
105.574, 129.828, 1.737, 42.500 False
105.487, 129.839, 1.788, 42.550 False
105.396, 129.851, 1.837, 42.600 False
105.304, 129.863, 1.888, 42.650 False
105.208, 129.875, 1.937, 42.700 False
105.111, 129.887, 1.987, 42.750 False
105.010, 129.898, 2.034, 42.800 False
104.908, 129.910, 2.083, 42.850 False
104.802, 129.920, 2.129, 42.900 False
104.695, 129.932, 2.170, 42.950 False
104.586, 129.942, 2.199, 43.000 False
104.476, 129.952, 2.227, 43.050 False
104.364, 129.960, 2.252, 43.100 False
104.251, 129.970, 2.277, 43.150 False
104.137, 129.977, 2.296, 43.200 False
104.022, 129.985, 2.316, 43.250 False
103.906, 129.991, 2.330, 43.300 False
103.789, 129.998, 2.348, 43.350 False
103.671, 130.002, 2.358, 43.400 False
103.553, 130.007, 2.374, 43.450 False
103.434, 130.010, 2.381, 43.500 False
103.315, 130.014, 2.394, 43.550 False
103.195, 130.015, 2.400, 43.600 False
103.074, 130.016, 2.411, 43.650 False
102.954, 130.015, 2.415, 43.700 False
102.832, 130.015, 2.426, 43.750 False
102.711, 130.011, 2.426, 43.800 False
102.589, 130.009, 2.438, 43.850 False
102.467, 130.003, 2.436, 43.900 False
102.345, 129.999, 2.448, 43.950 False
102.222, 129.995, 2.457, 44.000 False
102.099, 129.994, 2.462, 44.050 False
101.976, 129.989, 2.460, 44.100 False
101.853, 129.986, 2.465, 44.150 False
101.730, 129.980, 2.464, 44.200 False
101.606, 129.976, 2.471, 44.250 False
101.483, 129.968, 2.468, 44.300 False
101.359, 129.961, 2.475, 44.350 False
101.236, 129.952, 2.472, 44.400 False
101.112, 129.943, 2.478, 44.450 False
100.989, 129.931, 2.475, 44.500 False
100.865, 129.920, 2.481, 44.550 False
100.742, 129.906, 2.478, 44.600 False
100.618, 129.893, 2.484, 44.650 False
100.495, 129.876, 2.477, 44.700 False
100.372, 129.860, 2.486, 44.750 False
100.249, 129.841, 2.479, 44.800 False
100.126, 129.823, 2.488, 44.850 False
100.003, 129.802, 2.480, 44.900 False
99.880, 129.781, 2.490, 44.950 False
99.758, 129.757, 2.480, 45.000 False
99.636, 129.733, 2.489, 45.050 False
99.514, 129.706, 2.482, 45.100 False
99.392, 129.679, 2.491, 45.150 False
99.271, 129.648, 2.470, 45.200 False
99.152, 129.613, 2.474, 45.250 False
99.034, 129.574, 2.461, 45.300 False
98.914, 129.537, 2.490, 45.350 False
98.796, 129.495, 2.472, 45.400 False
98.678, 129.454, 2.490, 45.450 False
98.562, 129.408, 2.469, 45.500 False
98.445, 129.362, 2.485, 45.550 False
98.330, 129.312, 2.471, 45.600 False
98.215, 129.263, 2.490, 45.650 False
98.102, 129.209, 2.469, 45.700 False
97.988, 129.156, 2.493, 45.750 False
97.877, 129.098, 2.471, 45.800 False
97.765, 129.041, 2.494, 45.850 False
97.655, 128.980, 2.472, 45.900 False
97.545, 128.920, 2.495, 45.950 False
97.437, 128.856, 2.473, 46.000 False
97.330, 128.791, 2.490, 46.050 False
97.224, 128.723, 2.473, 46.100 False
97.119, 128.655, 2.495, 46.150 False
97.016, 128.583, 2.471, 46.200 False
96.912, 128.511, 2.497, 46.250 False
96.812, 128.435, 2.473, 46.300 False
96.710, 128.360, 2.499, 46.350 False
96.612, 128.282, 2.475, 46.400 False
96.513, 128.204, 2.499, 46.450 False
96.418, 128.122, 2.475, 46.500 False
96.322, 128.040, 2.492, 46.550 False
96.230, 127.955, 2.475, 46.600 False
96.137, 127.870, 2.498, 46.650 False
96.047, 127.781, 2.481, 46.700 False
95.957, 127.693, 2.501, 46.750 False
95.870, 127.601, 2.476, 46.800 False
95.783, 127.510, 2.503, 46.850 False
95.699, 127.416, 2.479, 46.900 False
95.615, 127.322, 2.504, 46.950 False
95.534, 127.225, 2.480, 47.000 False
95.454, 127.128, 2.498, 47.050 False
95.377, 127.028, 2.480, 47.100 False
95.299, 126.928, 2.504, 47.150 False
95.225, 126.826, 2.479, 47.200 False
95.151, 126.724, 2.505, 47.250 False
95.080, 126.619, 2.483, 47.300 False
95.009, 126.515, 2.507, 47.350 False
94.941, 126.408, 2.484, 47.400 False
94.873, 126.302, 2.503, 47.450 False
94.809, 126.193, 2.486, 47.500 False
94.744, 126.085, 2.509, 47.550 False
94.681, 125.975, 2.507, 47.600 False
94.616, 125.866, 2.522, 47.650 False
94.555, 125.755, 2.504, 47.700 False
94.493, 125.645, 2.516, 47.750 False
94.436, 125.532, 2.497, 47.800 False
94.377, 125.420, 2.516, 47.850 False
94.321, 125.307, 2.500, 47.900 False
94.265, 125.194, 2.518, 47.950 False
94.212, 125.079, 2.501, 48.000 False
94.158, 124.964, 2.518, 48.050 False
94.108, 124.848, 2.502, 48.100 False
94.058, 124.732, 2.514, 48.150 False
94.011, 124.615, 2.502, 48.200 False
93.963, 124.498, 2.517, 48.250 False
93.919, 124.380, 2.500, 48.300 False
93.873, 124.262, 2.517, 48.350 False
93.832, 124.143, 2.502, 48.400 False
93.789, 124.024, 2.517, 48.450 False
93.749, 123.904, 2.503, 48.500 False
93.710, 123.784, 2.514, 48.550 False
93.673, 123.663, 2.505, 48.600 False
93.635, 123.543, 2.517, 48.650 False
93.601, 123.421, 2.503, 48.700 False
93.565, 123.300, 2.517, 48.750 False
93.533, 123.178, 2.505, 48.800 False
93.499, 123.057, 2.517, 48.850 False
93.469, 122.934, 2.505, 48.900 False
93.437, 122.812, 2.515, 48.950 False
93.407, 122.690, 2.514, 49.000 False
93.375, 122.567, 2.521, 49.050 False
93.345, 122.444, 2.502, 49.100 False
93.314, 122.320, 2.501, 49.150 False
93.288, 122.197, 2.501, 49.200 False
93.259, 122.074, 2.515, 49.250 False
93.234, 121.950, 2.511, 49.300 False
93.207, 121.827, 2.517, 49.350 False
93.183, 121.703, 2.510, 49.400 False
93.158, 121.580, 2.514, 49.450 False
93.136, 121.456, 2.507, 49.500 False
93.112, 121.332, 2.514, 49.550 False
93.092, 121.208, 2.508, 49.600 False
93.069, 121.084, 2.513, 49.650 False
93.050, 120.962, 2.524, 49.700 False
93.029, 120.839, 2.524, 49.750 False
93.010, 120.715, 2.510, 49.800 False
92.991, 120.591, 2.509, 49.850 False
92.972, 120.467, 2.508, 49.900 False
92.952, 120.343, 2.510, 49.950 False
92.934, 120.218, 2.507, 50.000 False
92.916, 120.094, 2.509, 50.050 False
92.899, 119.970, 2.505, 50.100 False
92.881, 119.846, 2.509, 50.150 False
92.865, 119.723, 2.513, 50.200 False
92.849, 119.600, 2.520, 50.250 False
92.835, 119.475, 2.512, 50.300 False
92.820, 119.351, 2.509, 50.350 False
92.806, 119.226, 2.503, 50.400 False
92.792, 119.102, 2.504, 50.450 False
92.779, 118.977, 2.502, 50.500 False
92.765, 118.853, 2.505, 50.550 False
92.754, 118.728, 2.501, 50.600 False
92.741, 118.603, 2.505, 50.650 False
92.730, 118.478, 2.502, 50.700 False
92.718, 118.353, 2.505, 50.750 False
92.709, 118.227, 2.494, 50.800 False
92.697, 118.101, 2.492, 50.850 False
92.686, 117.976, 2.496, 50.900 False
92.676, 117.851, 2.503, 50.950 False
92.667, 117.726, 2.504, 51.000 False
92.657, 117.601, 2.506, 51.050 False
92.648, 117.476, 2.505, 51.100 False
92.638, 117.351, 2.506, 51.150 False
92.629, 117.226, 2.505, 51.200 False
92.620, 117.101, 2.505, 51.250 False
92.612, 116.976, 2.504, 51.300 False
92.602, 116.851, 2.505, 51.350 False
92.595, 116.726, 2.503, 51.400 False
92.585, 116.601, 2.504, 51.450 False
92.578, 116.477, 2.502, 51.500 False
92.568, 116.352, 2.504, 51.550 False
92.561, 116.227, 2.502, 51.600 False
92.553, 116.102, 2.503, 51.650 False
92.546, 115.977, 2.502, 51.700 False
92.539, 115.852, 2.502, 51.750 False
92.533, 115.727, 2.502, 51.800 False
92.526, 115.602, 2.503, 51.850 False
92.520, 115.477, 2.501, 51.900 False
92.513, 115.352, 2.502, 51.950 False
92.508, 115.227, 2.501, 52.000 False
92.501, 115.102, 2.502, 52.050 False
92.496, 114.977, 2.500, 52.100 False
92.490, 114.853, 2.502, 52.150 False
92.485, 114.728, 2.501, 52.200 False
92.478, 114.603, 2.502, 52.250 False
92.474, 114.478, 2.501, 52.300 False
92.468, 114.353, 2.502, 52.350 False
92.463, 114.228, 2.501, 52.400 False
92.457, 114.103, 2.502, 52.450 False
92.453, 113.978, 2.501, 52.500 False
92.448, 113.853, 2.501, 52.550 False
92.444, 113.728, 2.501, 52.600 False
92.439, 113.603, 2.501, 52.650 False
92.435, 113.478, 2.501, 52.700 False
92.431, 113.353, 2.501, 52.750 False
92.427, 113.228, 2.501, 52.800 False
92.423, 113.103, 2.501, 52.850 False
92.418, 112.978, 2.501, 52.900 False
92.415, 112.853, 2.500, 52.950 False
92.411, 112.728, 2.501, 53.000 False
92.407, 112.603, 2.501, 53.050 False
92.403, 112.478, 2.501, 53.100 False
92.400, 112.353, 2.500, 53.150 False
92.398, 112.228, 2.500, 53.200 False
92.395, 112.103, 2.501, 53.250 False
92.393, 111.978, 2.500, 53.300 False
92.390, 111.853, 2.501, 53.350 False
92.386, 111.728, 2.501, 53.400 False
92.385, 111.603, 2.500, 53.450 False
92.382, 111.478, 2.501, 53.500 False
92.379, 111.353, 2.501, 53.550 False
92.377, 111.228, 2.500, 53.600 False
92.375, 111.103, 2.501, 53.650 False
92.372, 110.978, 2.501, 53.700 False
92.369, 110.853, 2.501, 53.750 False
92.366, 110.728, 2.501, 53.800 False
92.364, 110.603, 2.501, 53.850 False
92.361, 110.478, 2.501, 53.900 False
92.358, 110.353, 2.501, 53.950 False
92.356, 110.228, 2.501, 54.000 False
92.353, 110.103, 2.501, 54.050 False
92.351, 109.978, 2.501, 54.100 False
92.348, 109.853, 2.501, 54.150 False
92.348, 109.728, 2.500, 54.200 False
92.346, 109.603, 2.501, 54.250 False
92.345, 109.478, 2.500, 54.300 False
92.343, 109.353, 2.501, 54.350 False
92.341, 109.228, 2.501, 54.400 False
92.340, 109.103, 2.501, 54.450 False
92.338, 108.978, 2.501, 54.500 False
92.336, 108.853, 2.501, 54.550 False
92.335, 108.728, 2.501, 54.600 False
92.333, 108.603, 2.501, 54.650 False
92.331, 108.478, 2.501, 54.700 False
92.329, 108.353, 2.501, 54.750 False
92.328, 108.228, 2.501, 54.800 False
92.326, 108.103, 2.501, 54.850 False
92.325, 107.978, 2.501, 54.900 False
92.323, 107.853, 2.501, 54.950 False
92.321, 107.728, 2.501, 55.000 False
92.320, 107.603, 2.501, 55.050 False
92.319, 107.478, 2.501, 55.100 False
92.317, 107.353, 2.501, 55.150 False
92.316, 107.228, 2.501, 55.200 False
92.314, 107.103, 2.501, 55.250 False
92.313, 106.978, 2.501, 55.300 False
92.314, 106.853, 2.500, 55.350 False
92.313, 106.728, 2.500, 55.400 False
92.312, 106.603, 2.501, 55.450 False
92.311, 106.478, 2.501, 55.500 False
92.310, 106.353, 2.500, 55.550 False
92.309, 106.228, 2.500, 55.600 False
92.308, 106.103, 2.500, 55.650 False
92.307, 105.978, 2.500, 55.700 False
92.306, 105.853, 2.500, 55.750 False
92.306, 105.728, 2.500, 55.800 False
92.305, 105.603, 2.500, 55.850 False
92.304, 105.478, 2.500, 55.900 False
92.303, 105.353, 2.500, 55.950 False
92.302, 105.228, 2.500, 56.000 False
92.302, 105.103, 2.500, 56.050 False
92.301, 104.978, 2.500, 56.100 False
92.300, 104.853, 2.500, 56.150 False
92.300, 104.728, 2.500, 56.200 False
92.299, 104.603, 2.500, 56.250 False
92.298, 104.478, 2.500, 56.300 False
92.298, 104.353, 2.500, 56.350 False
92.297, 104.228, 2.500, 56.400 False
92.297, 104.103, 2.500, 56.450 False
92.296, 103.978, 2.500, 56.500 False
92.296, 103.853, 2.500, 56.550 False
92.297, 103.728, 2.500, 56.600 False
92.297, 103.603, 2.500, 56.650 False
92.298, 103.478, 2.500, 56.700 False
92.298, 103.353, 2.500, 56.750 False
92.298, 103.228, 2.500, 56.800 False
92.298, 103.103, 2.500, 56.850 False
92.298, 102.978, 2.500, 56.900 False
92.298, 102.853, 2.500, 56.950 False
92.298, 102.728, 2.500, 57.000 False
92.298, 102.603, 2.500, 57.050 False
92.298, 102.478, 2.500, 57.100 False
92.298, 102.353, 2.500, 57.150 False
92.298, 102.228, 2.500, 57.200 False
92.298, 102.103, 2.500, 57.250 False
92.298, 101.978, 2.500, 57.300 False
92.298, 101.852, 2.500, 57.350 False
92.298, 101.727, 2.500, 57.400 False
92.298, 101.602, 2.500, 57.450 False
92.298, 101.477, 2.500, 57.500 False
92.298, 101.352, 2.500, 57.550 False
92.298, 101.227, 2.500, 57.600 False
92.298, 101.102, 2.500, 57.650 False
92.298, 100.977, 2.500, 57.700 False
92.298, 100.852, 2.500, 57.750 False
92.299, 100.727, 2.500, 57.800 False
92.299, 100.602, 2.500, 57.850 False
92.299, 100.477, 2.500, 57.900 False
92.299, 100.352, 2.500, 57.950 False
92.299, 100.227, 2.500, 58.000 False
92.299, 100.102, 2.500, 58.050 False
92.300, 99.977, 2.500, 58.100 False
92.300, 99.852, 2.500, 58.150 False
92.300, 99.727, 2.500, 58.200 False
92.300, 99.602, 2.500, 58.250 False
92.301, 99.477, 2.500, 58.300 False
92.301, 99.352, 2.500, 58.350 False
92.301, 99.227, 2.500, 58.400 False
92.301, 99.102, 2.500, 58.450 False
92.301, 98.977, 2.500, 58.500 False
92.302, 98.852, 2.500, 58.550 False
92.302, 98.727, 2.500, 58.600 False
92.302, 98.602, 2.500, 58.650 False
92.302, 98.477, 2.500, 58.700 False
92.303, 98.352, 2.500, 58.750 False
92.303, 98.227, 2.500, 58.800 False
92.303, 98.102, 2.500, 58.850 False
92.304, 97.977, 2.500, 58.900 False
92.304, 97.852, 2.500, 58.950 False
92.304, 97.727, 2.500, 59.000 False
92.305, 97.602, 2.500, 59.050 False
92.305, 97.477, 2.500, 59.100 False
92.305, 97.352, 2.500, 59.150 False
92.306, 97.227, 2.500, 59.200 False
92.306, 97.102, 2.500, 59.250 False
92.306, 96.977, 2.500, 59.300 False
92.307, 96.852, 2.500, 59.350 False
92.307, 96.727, 2.500, 59.400 False
92.307, 96.602, 2.500, 59.450 False
92.308, 96.477, 2.500, 59.500 False
92.308, 96.352, 2.500, 59.550 False
92.308, 96.227, 2.500, 59.600 False
92.309, 96.102, 2.500, 59.650 False
92.309, 95.977, 2.500, 59.700 False
92.310, 95.852, 2.500, 59.750 False
92.310, 95.727, 2.500, 59.800 False
92.311, 95.602, 2.500, 59.850 False
92.311, 95.477, 2.500, 59.900 False
92.311, 95.352, 2.500, 59.950 False
92.312, 95.227, 2.500, 60.000 False
92.312, 95.102, 2.500, 60.050 False
92.313, 94.977, 2.500, 60.100 False
92.313, 94.852, 2.500, 60.150 False
92.314, 94.727, 2.500, 60.200 False
92.314, 94.602, 2.500, 60.250 False
92.315, 94.477, 2.500, 60.300 False
92.315, 94.352, 2.500, 60.350 False
92.316, 94.227, 2.500, 60.400 False
92.316, 94.102, 2.500, 60.450 False
92.317, 93.977, 2.500, 60.500 False
92.317, 93.852, 2.500, 60.550 False
92.318, 93.727, 2.500, 60.600 False
92.318, 93.602, 2.500, 60.650 False
92.319, 93.477, 2.500, 60.700 False
92.319, 93.352, 2.500, 60.750 False
92.320, 93.227, 2.500, 60.800 False
92.320, 93.102, 2.500, 60.850 False
92.321, 92.977, 2.500, 60.900 False
92.321, 92.852, 2.500, 60.950 False
92.322, 92.727, 2.500, 61.000 False
92.322, 92.602, 2.500, 61.050 False
92.323, 92.477, 2.500, 61.100 False
92.323, 92.352, 2.500, 61.150 False
92.324, 92.227, 2.500, 61.200 False
92.324, 92.102, 2.500, 61.250 False
92.325, 91.977, 2.500, 61.300 False
92.325, 91.852, 2.500, 61.350 False
92.326, 91.727, 2.500, 61.400 False
92.326, 91.602, 2.500, 61.450 False
92.327, 91.477, 2.500, 61.500 False
92.327, 91.352, 2.500, 61.550 False
92.328, 91.227, 2.500, 61.600 False
92.328, 91.102, 2.500, 61.650 False
92.329, 90.977, 2.500, 61.700 False
92.327, 90.852, 2.499, 61.750 False
92.327, 90.727, 2.500, 61.800 False
92.328, 90.602, 2.500, 61.850 False
92.328, 90.477, 2.500, 61.900 False
92.328, 90.352, 2.500, 61.950 False
92.329, 90.227, 2.500, 62.000 False
92.329, 90.102, 2.500, 62.050 False
92.330, 89.977, 2.500, 62.100 False
92.330, 89.852, 2.500, 62.150 False
92.330, 89.727, 2.500, 62.200 False
92.331, 89.602, 2.500, 62.250 False
92.331, 89.477, 2.500, 62.300 False
92.331, 89.352, 2.500, 62.350 False
92.332, 89.227, 2.500, 62.400 False
92.334, 89.102, 2.499, 62.450 False
92.335, 88.977, 2.500, 62.500 False
92.335, 88.852, 2.500, 62.550 False
92.335, 88.727, 2.500, 62.600 False
